"Name","Created","Runtime","End Time","ID","Notes","State","Updated","Tags","batch_size","dropout","embedding_dim","hidden_dim","lang","n_layers","train_accuracy","train_loss","val_accuracy","val_loss"
"trim-sweep-733","2022-01-26T15:14:46.000Z","83","2022-01-26T15:16:09.000Z","sw1rwxhp","-","finished","2022-01-26T15:16:09.000Z","","128","0.1","200","64","es","4","0.96844700812685","0.10870261423222652","0.939171804456527","0.2154444421713169"
"trim-sweep-358","2022-01-26T04:29:08.000Z","113","2022-01-26T04:31:01.000Z","n6djz533","-","finished","2022-01-26T04:31:01.000Z","","64","0.1","150","256","ar","3","0.9949923180121584","0.015781480895797003","0.9380108268761278","0.2583291851557218"
"treasured-sweep-843","2022-01-26T18:29:13.000Z","145","2022-01-26T18:31:38.000Z","soldl94x","-","finished","2022-01-26T18:31:38.000Z","","256","0.1","200","512","en","3","0.9713665646720696","0.09024316771906248","0.9088197868617782","0.3292347565293312"
"treasured-sweep-423","2022-01-26T06:26:11.000Z","233","2022-01-26T06:30:04.000Z","3mzfeizq","-","finished","2022-01-26T06:30:04.000Z","","64","0.4","150","512","ar","4","0.9663630768685828","0.09943125450734012","0.941442875844744","0.17072752920480874"
"tough-sweep-621","2022-01-26T12:11:37.000Z","50","2022-01-26T12:12:27.000Z","kkfrhc89","-","finished","2022-01-26T12:12:27.000Z","","256","0.4","250","512","hy","4","0.2599216245101532","2.276943475008011","0.30360141817503267","2.1791880130767822"
"tough-sweep-279","2022-01-26T02:16:18.000Z","42","2022-01-26T02:17:00.000Z","pcfmlj6g","-","finished","2022-01-26T02:17:00.000Z","","128","0.4","250","512","hy","3","0.7404108775679848","0.7663114070892334","0.7960440380668035","0.6539247035980225"
"toasty-sweep-795","2022-01-26T16:59:45.000Z","30","2022-01-26T17:00:15.000Z","cff6tgni","-","finished","2022-01-26T17:00:15.000Z","","128","0.4","200","256","lt","3","0.8576830164898646","0.4141738901012822","0.7995501340946448","0.6186128199100495"
"swift-sweep-806","2022-01-26T17:12:21.000Z","264","2022-01-26T17:16:45.000Z","q5011kld","-","finished","2022-01-26T17:16:45.000Z","","128","0.1","150","512","es","4","0.9670768442301456","0.10048896859626512","0.938128064469149","0.19738698234924903"
"swift-sweep-767","2022-01-26T16:09:54.000Z","21","2022-01-26T16:10:15.000Z","zkanl41l","-","finished","2022-01-26T16:10:15.000Z","","128","0.2","250","64","af","4","0.7817607836195197","0.8257348700003191","0.804777129960504","0.7612568736076355"
"swift-sweep-299","2022-01-26T02:44:55.000Z","26","2022-01-26T02:45:21.000Z","y4y1qlf0","-","finished","2022-01-26T02:45:21.000Z","","64","0.2","250","256","af","4","0.9647135186168644","0.11954951534668604","0.9161181117171338","0.35118912160396576"
"swept-sweep-855","2022-01-26T18:51:32.000Z","16","2022-01-26T18:51:48.000Z","hp4ch4db","-","finished","2022-01-26T18:51:48.000Z","","128","0.1","150","256","ta","4","0.35171433085795545","1.9461619555950165","0.3626286619160729","1.9230077266693115"
"swept-sweep-785","2022-01-26T16:44:46.000Z","115","2022-01-26T16:46:41.000Z","7ovurxg7","-","finished","2022-01-26T16:46:41.000Z","","128","0.2","250","256","es","3","0.9817407357047976","0.05514579752946759","0.9398757221224332","0.22760340915276453"
"swept-sweep-706","2022-01-26T14:32:28.000Z","62","2022-01-26T14:33:30.000Z","1mzqr4xx","-","finished","2022-01-26T14:33:30.000Z","","256","0.1","50","512","lt","4","0.3076567587438294","2.192357349395752","0.3062548663379185","2.170480410257975"
"swept-sweep-395","2022-01-26T05:41:18.000Z","87","2022-01-26T05:42:45.000Z","52npn0by","-","finished","2022-01-26T05:42:45.000Z","","64","0.4","200","64","es","3","0.9613373218002488","0.12645317657708047","0.9444147774163796","0.18184830248355863"
"swept-sweep-27","2022-01-25T19:07:36.000Z","16","2022-01-25T19:07:52.000Z","7oi4rhvs","-","finished","2022-01-25T19:07:52.000Z","","128","0.4","50","64","ta","3","0.2883551903934271","2.1641557812690735","0.2929532858273951","2.0837202072143555"
"swept-sweep-218","2022-01-26T00:17:03.000Z","352","2022-01-26T00:22:55.000Z","tpni7rt0","-","finished","2022-01-26T00:22:55.000Z","","64","0.4","150","256","cs","4","0.9829643953917396","0.05187434577311461","0.9466689267239214","0.18285546307933745"
"swept-sweep-208","2022-01-25T23:50:38.000Z","140","2022-01-25T23:52:58.000Z","c1bu81h7","-","finished","2022-01-25T23:52:58.000Z","","128","0.1","250","64","cs","3","0.993107350444936","0.02278976501467136","0.9378547034302648","0.2590187914567451"
"swept-sweep-177","2022-01-25T22:50:12.000Z","227","2022-01-25T22:53:59.000Z","lpdg4ra9","-","finished","2022-01-25T22:53:59.000Z","","128","0.4","50","256","cs","3","0.9712685783875538","0.08579624265432358","0.9479559037717844","0.1568538838461654"
"sweet-sweep-125","2022-01-25T21:27:21.000Z","16","2022-01-25T21:27:37.000Z","9bqsykdd","-","finished","2022-01-25T21:27:37.000Z","","128","0.2","150","256","ta","4","0.366092589666614","1.924065500497818","0.3737133808392716","1.8900271654129028"
"sweepy-sweep-833","2022-01-26T18:02:17.000Z","194","2022-01-26T18:05:31.000Z","ij0e9jm7","-","finished","2022-01-26T18:05:31.000Z","","256","0.4","200","512","es","3","0.955100984216967","0.14108656280274903","0.9443905043934172","0.17691269304071153"
"sweepy-sweep-577","2022-01-26T10:56:13.000Z","323","2022-01-26T11:01:36.000Z","6y3dvzrj","-","finished","2022-01-26T11:01:36.000Z","","64","0.1","200","256","cs","4","0.995454020967112","0.014163391970886062","0.9417721360052232","0.26745598973899054"
"sweepy-sweep-335","2022-01-26T03:48:55.000Z","201","2022-01-26T03:52:16.000Z","k81gqxr4","-","finished","2022-01-26T03:52:16.000Z","","128","0.2","200","512","es","3","0.975214153479275","0.07461894729787165","0.941429195592019","0.20835918875840995"
"super-sweep-745","2022-01-26T15:36:05.000Z","15","2022-01-26T15:36:20.000Z","a9n6zrr6","-","finished","2022-01-26T15:36:20.000Z","","64","0.4","200","64","ta","3","0.43956391215041873","1.7287659645080566","0.4813935075217736","1.6853681802749634"
"super-sweep-551","2022-01-26T10:12:14.000Z","222","2022-01-26T10:15:56.000Z","iateqb1x","-","finished","2022-01-26T10:15:56.000Z","","64","0.2","50","64","cs","4","0.9743228646062864","0.08139574350645909","0.9414142936065492","0.1783072044109476"
"super-sweep-447","2022-01-26T07:01:21.000Z","64","2022-01-26T07:02:25.000Z","bb8lc5a3","-","finished","2022-01-26T07:02:25.000Z","","64","0.4","50","64","ar","3","0.9541383112024192","0.14789330367882228","0.9363124933658848","0.18729175111422172"
"super-sweep-295","2022-01-26T02:38:39.000Z","274","2022-01-26T02:43:13.000Z","u04sav0r","-","finished","2022-01-26T02:43:13.000Z","","128","0.1","200","256","cs","4","0.99421951656919","0.017743483791844202","0.9417156345738537","0.2641968688327972"
"super-sweep-167","2022-01-25T22:26:27.000Z","86","2022-01-25T22:27:53.000Z","f85ckkb3","-","finished","2022-01-25T22:27:53.000Z","","64","0.4","50","64","es","3","0.9475781568680772","0.1753616589415181","0.9440264090489828","0.18117885172367096"
"sunny-sweep-796","2022-01-26T17:00:21.000Z","194","2022-01-26T17:03:35.000Z","rodatlvl","-","finished","2022-01-26T17:03:35.000Z","","128","0.1","200","512","es","3","0.980475164471964","0.059394410467362616","0.9374969658721296","0.23616333764332992"
"sunny-sweep-554","2022-01-26T10:20:48.000Z","25","2022-01-26T10:21:13.000Z","wbtztlkx","-","finished","2022-01-26T10:21:13.000Z","","64","0.2","150","256","af","3","0.9686670207116304","0.1046065092086792","0.9161181117171338","0.316762737929821"
"sunny-sweep-247","2022-01-26T01:24:44.000Z","167","2022-01-26T01:27:31.000Z","1bgas2jx","-","finished","2022-01-26T01:27:31.000Z","","64","0.1","50","512","ar","3","0.9790970232850572","0.0615846558099555","0.93924919506068","0.1820706186386255"
"sunny-sweep-19","2022-01-25T18:53:40.000Z","23","2022-01-25T18:54:03.000Z","ektcy2vu","-","finished","2022-01-25T18:54:03.000Z","","128","0.4","250","64","lt","3","0.7651297132654133","0.6958389344968294","0.7440089973181071","0.7895878911018371"
"sunny-sweep-184","2022-01-25T22:58:34.000Z","192","2022-01-25T23:01:46.000Z","vavxp1jp","-","finished","2022-01-25T23:01:46.000Z","","256","0.2","200","256","cs","3","0.9903241547189904","0.02911838868552922","0.9429209984430716","0.2204951692271877"
"summer-sweep-413","2022-01-26T06:09:55.000Z","48","2022-01-26T06:10:43.000Z","i9kc4oj5","-","finished","2022-01-26T06:10:43.000Z","","64","0.1","200","512","hy","3","0.9114594466215414","0.2672988330164263","0.8501586116812838","0.47990334033966064"
"stoic-sweep-822","2022-01-26T17:51:28.000Z","265","2022-01-26T17:55:53.000Z","azqfhc47","-","finished","2022-01-26T17:55:53.000Z","","64","0.2","150","256","cs","3","0.994101348918488","0.017596294227629327","0.9440384711968258","0.25125656338601277"
"stoic-sweep-409","2022-01-26T06:03:29.000Z","95","2022-01-26T06:05:04.000Z","5lq5m2lg","-","finished","2022-01-26T06:05:04.000Z","","64","0.2","50","64","en","4","0.9371511247103907","0.2054886330603337","0.9031334499761412","0.3230618950910866"
"stoic-sweep-387","2022-01-26T05:18:58.000Z","351","2022-01-26T05:24:49.000Z","ryk9hr1m","-","finished","2022-01-26T05:24:49.000Z","","64","0.2","50","256","cs","4","0.977999963854601","0.065785754225575","0.9454635628547036","0.16861729390662292"
"stoic-sweep-18","2022-01-25T18:52:54.000Z","41","2022-01-25T18:53:35.000Z","3d4ji5wn","-","finished","2022-01-25T18:53:35.000Z","","256","0.1","50","64","ar","3","0.9449642023794238","0.2108415389060974","0.921027491773697","0.2665468417108059"
"stilted-sweep-691","2022-01-26T14:20:21.000Z","22","2022-01-26T14:20:43.000Z","q7qe70jm","-","finished","2022-01-26T14:20:43.000Z","","128","0.1","200","512","ta","4","0.26670880075841363","2.1507896780967712","0.2937450514647664","2.1109964847564697"
"stilted-sweep-545","2022-01-26T10:02:19.000Z","195","2022-01-26T10:05:34.000Z","2yagk1zy","-","finished","2022-01-26T10:05:34.000Z","","64","0.1","250","64","cs","3","0.9949743993260274","0.01595277704226856","0.9382125458289388","0.28722360971672783"
"stilted-sweep-267","2022-01-26T02:00:27.000Z","79","2022-01-26T02:01:46.000Z","uoj8o0o2","-","finished","2022-01-26T02:01:46.000Z","","128","0.4","200","64","es","4","0.9504335365917436","0.1714586967283541","0.942545754648284","0.1946329611998338"
"stilted-sweep-216","2022-01-26T00:10:42.000Z","134","2022-01-26T00:12:56.000Z","yqtlibc7","-","finished","2022-01-26T00:12:56.000Z","","64","0.2","150","256","ar","4","0.984764426418954","0.04488439731223067","0.9409121466227932","0.18618442576665145"
"still-sweep-858","2022-01-26T18:52:50.000Z","130","2022-01-26T18:55:00.000Z","dk8zebvc","-","finished","2022-01-26T18:55:00.000Z","","64","0.2","200","256","es","3","0.9855766716522504","0.04178316267794586","0.9391960774794892","0.2475471466779709"
"still-sweep-805","2022-01-26T17:12:00.000Z","16","2022-01-26T17:12:16.000Z","ah03p9ug","-","finished","2022-01-26T17:12:16.000Z","","64","0.1","50","64","ta","4","0.3442881971875494","1.9948082310812816","0.3578780680918448","1.9986575841903689"
"still-sweep-419","2022-01-26T06:20:51.000Z","23","2022-01-26T06:21:14.000Z","q5j3aa7s","-","finished","2022-01-26T06:21:14.000Z","","256","0.2","150","256","af","4","0.5199150292087095","1.4878010948499043","0.5736317472258793","1.330910325050354"
"still-sweep-377","2022-01-26T05:04:46.000Z","53","2022-01-26T05:05:39.000Z","euvyierc","-","finished","2022-01-26T05:05:39.000Z","","256","0.1","150","64","es","3","0.9630683303873068","0.12430222492132868","0.9407252779261128","0.201795865382467"
"stellar-sweep-863","2022-01-26T19:02:27.000Z","236","2022-01-26T19:06:23.000Z","8e16xzi3","-","finished","2022-01-26T19:06:23.000Z","","128","0.2","200","256","cs","3","0.9938399898792882","0.018208590930757617","0.9441263623122896","0.25443677114297264"
"stellar-sweep-79","2022-01-25T20:21:51.000Z","207","2022-01-25T20:25:18.000Z","6uncaygf","-","finished","2022-01-25T20:25:18.000Z","","128","0.1","200","512","ar","4","0.9755903175959584","0.07296861198787787","0.9398506881788912","0.17506361220564162"
"stellar-sweep-70","2022-01-25T20:04:55.000Z","350","2022-01-25T20:10:45.000Z","hrbvqxbu","-","finished","2022-01-25T20:10:45.000Z","","64","0.4","50","256","cs","4","0.970123047279572","0.08894981294297255","0.9469137662598563","0.156864647207589"
"stellar-sweep-652","2022-01-26T12:50:45.000Z","288","2022-01-26T12:55:33.000Z","jjxi5q6t","-","finished","2022-01-26T12:55:33.000Z","","128","0.4","150","256","cs","4","0.978539364424864","0.0645256990308945","0.945965797800211","0.17167623698303144"
"stellar-sweep-444","2022-01-26T06:55:25.000Z","58","2022-01-26T06:56:23.000Z","24onh3un","-","finished","2022-01-26T06:56:23.000Z","","128","0.4","50","64","en","4","0.9024029014693088","0.3256299371013836","0.8927151264514077","0.35631780698895454"
"spring-sweep-832","2022-01-26T18:01:51.000Z","20","2022-01-26T18:02:11.000Z","3rvwrh7i","-","finished","2022-01-26T18:02:11.000Z","","64","0.4","250","64","af","3","0.9327019531480498","0.2536393581401734","0.9102877562535264","0.32649654895067215"
"spring-sweep-237","2022-01-26T01:08:36.000Z","21","2022-01-26T01:08:57.000Z","0zgunsi2","-","finished","2022-01-26T01:08:57.000Z","","64","0.2","50","64","af","4","0.8521862276509117","0.5379413990747361","0.8359977430882076","0.6267533302307129"
"spring-sweep-115","2022-01-25T21:09:44.000Z","166","2022-01-25T21:12:30.000Z","og98ed8v","-","finished","2022-01-25T21:12:30.000Z","","128","0.4","200","64","cs","4","0.9726768587423904","0.0910764143214776","0.9423936517502888","0.18003012729834203"
"spring-sweep-109","2022-01-25T21:01:59.000Z","51","2022-01-25T21:02:50.000Z","8lzqqiar","-","finished","2022-01-25T21:02:50.000Z","","128","0.1","150","64","ar","3","0.9828826714721522","0.057080523624103895","0.9363832572621448","0.217332946402686"
"splendid-sweep-81","2022-01-25T20:26:08.000Z","17","2022-01-25T20:26:25.000Z","wbjswmhb","-","finished","2022-01-25T20:26:25.000Z","","64","0.1","250","64","ta","3","0.5041870753673566","1.564379402569362","0.5510688836104513","1.5314595699310305"
"splendid-sweep-65","2022-01-25T19:56:39.000Z","18","2022-01-25T19:56:57.000Z","0ypn5t5j","-","finished","2022-01-25T19:56:57.000Z","","128","0.1","50","512","ta","3","0.2717648917680518","2.128309667110443","0.29453681710213775","2.08743953704834"
"splendid-sweep-599","2022-01-26T11:51:25.000Z","18","2022-01-26T11:51:43.000Z","p3n3s300","-","finished","2022-01-26T11:51:43.000Z","","256","0.4","50","512","ta","3","0.2610206983725707","2.2171462774276733","0.2913697545526524","2.1124107837677"
"splendid-sweep-440","2022-01-26T06:54:01.000Z","17","2022-01-26T06:54:18.000Z","v8c33u8r","-","finished","2022-01-26T06:54:18.000Z","","256","0.1","200","64","af","4","0.3552251135894259","1.9085667928059895","0.4060560466428437","1.8520829677581787"
"splendid-sweep-222","2022-01-26T00:45:13.000Z","19","2022-01-26T00:45:32.000Z","mmhsiok4","-","finished","2022-01-26T00:45:32.000Z","","256","0.1","200","64","hy","3","0.575347345920912","1.2962785065174105","0.620264974808733","1.17802631855011"
"splendid-sweep-202","2022-01-25T23:36:06.000Z","20","2022-01-25T23:36:26.000Z","ztz6i51u","-","finished","2022-01-25T23:36:26.000Z","","64","0.4","150","512","ta","3","0.3305419497550956","2.0342835698808943","0.3681710213776722","1.9509206414222715"
"sparkling-sweep-864","2022-01-26T19:06:29.000Z","623","2022-01-26T19:16:52.000Z","zxca3m8a","-","finished","2022-01-26T19:16:52.000Z","","64","0.4","200","512","cs","4","0.9803855601911258","0.05956842901614996","0.9455137863492542","0.1769027502372347"
"sparkling-sweep-84","2022-01-25T20:27:21.000Z","58","2022-01-25T20:28:19.000Z","250r22l2","-","finished","2022-01-25T20:28:19.000Z","","256","0.4","50","64","es","3","0.9297921743768892","0.24119238582040584","0.9356522161269964","0.2087329285485404"
"sparkling-sweep-662","2022-01-26T13:05:38.000Z","172","2022-01-26T13:08:30.000Z","icbv7hq4","-","finished","2022-01-26T13:08:30.000Z","","64","0.4","150","64","cs","3","0.979313710088876","0.06550825519343981","0.9433416202099342","0.1855159096676728"
"sparkling-sweep-64","2022-01-25T19:56:12.000Z","25","2022-01-25T19:56:37.000Z","xqvfx6cm","-","finished","2022-01-25T19:56:37.000Z","","256","0.4","150","256","hy","3","0.6699204370027313","0.9744296446442604","0.7325993655532749","0.8150895833969116"
"solar-sweep-817","2022-01-26T17:41:23.000Z","241","2022-01-26T17:45:24.000Z","j2ezokgb","-","finished","2022-01-26T17:45:24.000Z","","256","0.2","200","256","cs","4","0.9865983982027396","0.04091863848406113","0.9441200843754708","0.20668666991027623"
"solar-sweep-779","2022-01-26T16:33:41.000Z","212","2022-01-26T16:37:13.000Z","49hccyl3","-","finished","2022-01-26T16:37:13.000Z","","128","0.1","200","512","ar","4","0.974182322129881","0.07627159220223524","0.9373739518097868","0.17819852275507791"
"solar-sweep-619","2022-01-26T12:10:54.000Z","15","2022-01-26T12:11:09.000Z","bzrtsd7v","-","finished","2022-01-26T12:11:09.000Z","","128","0.1","50","64","ta","4","0.29088323589824616","2.1418188214302063","0.2913697545526524","2.0990006923675537"
"solar-sweep-282","2022-01-26T02:20:15.000Z","16","2022-01-26T02:20:31.000Z","91zergqv","-","finished","2022-01-26T02:20:31.000Z","","128","0.1","50","256","ta","4","0.32090377626797284","2.013516068458557","0.3388756927949327","1.972200632095337"
"solar-sweep-274","2022-01-26T02:12:25.000Z","18","2022-01-26T02:12:43.000Z","zgzs22g9","-","finished","2022-01-26T02:12:43.000Z","","256","0.2","200","64","af","3","0.4085973918687673","1.817412833372752","0.4788414519465864","1.7203940153121948"
"solar-sweep-262","2022-01-26T01:51:06.000Z","408","2022-01-26T01:57:54.000Z","x1ir6gu0","-","finished","2022-01-26T01:57:54.000Z","","128","0.4","200","512","cs","3","0.98504553625175","0.04457004888126483","0.9465747576716388","0.1925595815051092"
"solar-sweep-22","2022-01-25T19:01:56.000Z","35","2022-01-25T19:02:31.000Z","9luv3fr1","-","finished","2022-01-25T19:02:31.000Z","","64","0.1","50","512","af","3","0.931580810762967","0.23927349206947143","0.901636261049464","0.34704355150461197"
"solar-sweep-111","2022-01-25T21:05:00.000Z","23","2022-01-25T21:05:23.000Z","pfgt9zyv","-","finished","2022-01-25T21:05:23.000Z","","128","0.4","50","64","lt","3","0.665014179182859","0.9737792391526072","0.6757504974478761","0.9724887490272522"
